146.98654029511025,146.2033337670751,176.86233000409658,175.73576078454013,170.20921498856856,177.94574152168056,177.12871730155433,172.63278935429,177.23904935439083,176.5034284796832,171.09391021989708,175.8051466034123,172.5694962530312,15.379041454321197
161.70781925826847,129.86171917737994,176.25390087967332,177.40813847178973,169.48415778270774,177.13941503817216,178.86024767177415,177.13164309000118,176.31296484139213,177.47165680622717,177.6991285815001,174.80073025809034,172.4370177719409,15.412229002518458
159.72335102429656,138.4942133487129,176.33820174148724,175.8744484057085,171.02776931481017,177.1336410442228,178.39415382824086,176.05477215731787,176.63923696622206,177.9445046835678,178.99329940564607,175.58293046572032,173.46421285701547,14.474688586304659
147.8736730628065,134.4993426621799,177.4032229007361,177.3257482508293,172.93669596045734,177.55822619538836,177.1425755807231,174.43846756063454,177.15599438737777,176.506765005395,177.2011895354635,176.48579659119014,175.95960688304396,15.101126223891299
141.18651415576034,135.56572906630836,177.52233076908033,176.99045979715726,172.06674628925927,177.72327167299218,177.02233297863984,174.46159400885884,177.50427588034398,176.72483246130227,176.35598771638044,177.35669088457618,176.49823446669046,13.816002357138679
142.17156982387843,137.00218973964155,177.938030923006,176.61193417959268,171.75162538092368,177.84911907158497,176.91305535352862,174.73377220325307,177.7309681533486,176.69879190629194,176.44976351121966,177.43926444830834,176.28465367343,14.030421410444115
140.9363112801415,137.48870277939628,177.78886641029843,176.29348235813657,172.0972402127567,178.1532673869743,176.49676452524207,174.27796308245084,177.85922643881392,176.69845813193493,175.9172988916498,177.2691452348334,176.46652207976368,13.622145715389594
129.47391560719032,138.7298405598511,178.1466425342203,176.4504365100322,172.83386412620396,178.21832242618697,176.67623545672024,173.86522739512694,177.58718700054655,176.73023177334267,175.23584556525876,176.87683689983814,176.34311456586147,13.946162941150245
136.15731740737712,139.5811195412689,178.36031407178916,176.52707914580154,172.37987904350192,178.41202302535666,176.8032348706622,173.52164081368787,177.26705571386037,177.360787016102,175.30842983281258,176.4017012482609,176.00581048220783,14.106845831836779
138.12894862622701,138.7707152786478,177.89279629088412,175.90440590627097,172.090337718142,177.9359883227269,176.54931140893507,173.58755118624347,177.56182366844965,176.69576052503692,174.77964287304158,176.36595670733712,175.2328100664697,14.529335897329346
133.83426571536197,140.44132557513572,178.59362121123277,176.07604732553492,170.26208358748713,177.9755488021077,176.79527865163186,172.65581899636047,177.4388208499858,177.0944889613465,175.18518398106588,176.76813710741388,174.947199001983,14.748145717411097
135.71669835048388,137.58643069497487,178.2042419678042,175.93958192818116,170.4067378684397,177.92413672117058,176.48332694128547,171.86234691999798,177.492840053525,176.19911838841526,174.32545273337496,177.49866067771367,175.16355006053553,15.10234315794844
137.36406547034835,136.24509853921086,178.08614262421492,176.42209409046308,168.21379170943666,177.54703510312316,176.90652715909602,173.81363889800926,177.74395456898213,175.77439163401502,174.70875576121693,177.97081618988054,175.0988134823714,14.613408247404195
140.7293735888492,137.88235162260622,177.83041188210768,175.8350411008352,169.08613649217241,177.29608907306223,176.82791348677193,173.3430216856186,177.9182010944237,175.76555187449947,174.91308965204888,178.44846708613528,175.64816115368347,14.645487982195808
139.50121813283877,136.5742280652832,178.34744270619095,176.3223389947445,168.3467262431965,177.3845112327377,176.86124145184692,173.259082938453,177.87496104517095,176.30623296279984,174.60609260658632,178.19604673296251,175.96818639894065,14.881804339089452
142.61892869391409,136.64125246332173,177.11053154043563,176.08591879242098,168.1956258517374,177.09551537052826,176.7979094206734,172.9230242065806,177.78569189678637,176.20875962124953,174.07416057961208,178.30091672724438,176.13001825923178,15.247302012001475
144.8720688500648,138.0131454163383,177.41530667588628,176.62373811348368,167.94646234142044,177.44728949359055,176.9536990154038,172.8907358948285,177.89837724170334,176.62123889890458,174.0371486608553,178.09830970877604,175.76887047690167,15.505589970535365
143.91616421639014,136.31386335440413,177.23741454735932,176.18244128559542,167.32903208688606,177.1341380775762,176.85568475603097,173.54341889290347,177.7140978228165,176.61827455211258,174.0464067799796,177.97243364407413,176.02876179401062,14.703845401963783
146.0431736816735,136.92760964332768,177.4633297158652,175.79669220382914,167.11493723505168,177.50517133081829,176.52254508963694,172.50413843859488,177.8054007822612,176.63515927723722,174.2463525631187,177.99426955323736,176.67244851197768,15.095409582672463
145.3015119962539,134.88024013162254,177.69189503048432,176.4407343548688,168.17467650936211,177.5208488022168,176.57014995412817,173.44836292388166,177.85201697550403,176.5572184007545,174.80279254812385,178.09270583855596,176.62131362932584,15.114415123136297
140.63847566611773,132.57776977817406,177.81921244896202,175.69599853366546,169.34157379718175,178.0576539906419,176.13985078391306,173.22691374759296,177.82936539611674,176.18033801234054,176.38880471664953,178.16664395388204,176.3381121822365,16.06946502453444
135.90535034244945,135.0077362536874,177.75692968807815,175.8833638518241,168.98102219543222,178.06437990610522,176.32286981873884,174.32600789955148,177.895658851546,176.58541444263014,175.47218727123385,178.54358266962953,175.81984354278794,13.92366765078178
143.29910553860282,134.8315453393825,176.89613154948438,172.2529072131707,169.12226307024804,179.1810016500137,175.55876661381998,175.2385389818241,177.02882439615323,174.6038367027052,176.1638506675467,176.2421796731055,174.36294688503943,17.548651108535015
121.77067639564032,135.44494199444352,178.1217588497998,172.7482136428223,167.77625186030323,178.644142496148,175.31454818612448,176.72104188595952,177.55591982091298,172.85321516830385,176.3677006150931,176.93138099740787,174.72239239695423,18.23283717956764
